"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","qtrly_estabs","month1_emplvl","month2_emplvl","month3_emplvl","total_qtrly_wages","taxable_qtrly_wages","qtrly_contributions","avg_wkly_wage","lq_disclosure_code","lq_qtrly_estabs","lq_month1_emplvl","lq_month2_emplvl","lq_month3_emplvl","lq_total_qtrly_wages","lq_taxable_qtrly_wages","lq_qtrly_contributions","lq_avg_wkly_wage","oty_disclosure_code","oty_qtrly_estabs_chg","oty_qtrly_estabs_pct_chg","oty_month1_emplvl_chg","oty_month1_emplvl_pct_chg","oty_month2_emplvl_chg","oty_month2_emplvl_pct_chg","oty_month3_emplvl_chg","oty_month3_emplvl_pct_chg","oty_total_qtrly_wages_chg","oty_total_qtrly_wages_pct_chg","oty_taxable_qtrly_wages_chg","oty_taxable_qtrly_wages_pct_chg","oty_qtrly_contributions_chg","oty_qtrly_contributions_pct_chg","oty_avg_wkly_wage_chg","oty_avg_wkly_wage_pct_chg"
"06081","0","10","70","0","2025","1","",32354,407855,410348,411187,23326055911,2570700951,87274038,4379,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",2107,7.0,-11998,-2.9,-9026,-2.2,-9211,-2.2,-607767766,-2.5,-106984764,-4.0,6696177,8.3,-6,-0.1
"06081","1","10","71","0","2025","1","",62,2520,2506,2477,78205426,0,0,2405,"",0.38,0.32,0.31,0.31,0.13,0.00,0.00,0.42,"",-1,-1.6,0,0.0,3,0.1,-11,-0.4,83698,0.1,0,0.0,0,0.0,5,0.2
"06081","1","102","72","0","2025","1","",62,2520,2506,2477,78205426,0,0,2405,"",0.38,0.32,0.32,0.32,0.13,0.00,0.00,0.42,"",-1,-1.6,0,0.0,3,0.1,-11,-0.4,83698,0.1,0,0.0,0,0.0,5,0.2
"06081","1","1021","73","0","2025","1","",29,1069,1066,1063,24846552,0,0,1793,"",0.35,0.60,0.60,0.60,0.26,0.00,0.00,0.43,"",0,0.0,-8,-0.7,-1,-0.1,9,0.9,-1327998,-5.1,0,0.0,0,0.0,-96,-5.1
"06081","1","1024","73","0","2025","1","",2,4,4,4,126488,0,0,2432,"",0.49,0.02,0.02,0.02,0.01,0.00,0.00,0.44,"",0,0.0,0,0.0,0,0.0,0,0.0,-296,-0.2,0,0.0,0,0.0,-6,-0.2
"06081","1","1025","73","0","2025","1","",2,944,936,919,35490502,0,0,2926,"",0.51,0.79,0.78,0.78,0.37,0.00,0.00,0.47,"",0,0.0,19,2.1,10,1.1,-8,-0.9,182386,0.5,0,0.0,0,0.0,-7,-0.2
"06081","1","1027","73","0","2025","1","",1,10,10,11,209427,0,0,1559,"",2.26,0.75,0.75,0.83,0.33,0.00,0.00,0.43,"",0,0.0,5,100.0,5,100.0,5,83.3,70259,50.5,0,0.0,0,0.0,-448,-22.3
"06081","1","1028","73","0","2025","1","",28,493,490,480,17532457,0,0,2766,"",0.43,0.11,0.11,0.11,0.05,0.00,0.00,0.44,"",-1,-3.4,-16,-3.1,-11,-2.2,-17,-3.4,1159347,7.1,0,0.0,0,0.0,259,10.3
"06081","1","48-49","74","0","2025","1","",29,1069,1066,1063,24846552,0,0,1793,"",0.37,0.65,0.65,0.65,0.28,0.00,0.00,0.42,"",0,0.0,-8,-0.7,-1,-0.1,9,0.9,-1327998,-5.1,0,0.0,0,0.0,-96,-5.1
"06081","1","491","75","0","2025","1","",29,1069,1066,1063,24846552,0,0,1793,"",0.37,0.67,0.67,0.67,0.29,0.00,0.00,0.43,"",0,0.0,-8,-0.7,-1,-0.1,9,0.9,-1327998,-5.1,0,0.0,0,0.0,-96,-5.1
"06081","1","4911","76","0","2025","1","",29,1069,1066,1063,24846552,0,0,1793,"",0.37,0.67,0.67,0.67,0.29,0.00,0.00,0.43,"",0,0.0,-8,-0.7,-1,-0.1,9,0.9,-1327998,-5.1,0,0.0,0,0.0,-96,-5.1
"06081","1","49111","77","0","2025","1","",29,1069,1066,1063,24846552,0,0,1793,"",0.37,0.67,0.67,0.67,0.29,0.00,0.00,0.43,"",0,0.0,-8,-0.7,-1,-0.1,9,0.9,-1327998,-5.1,0,0.0,0,0.0,-96,-5.1
"06081","1","491110","78","0","2025","1","",29,1069,1066,1063,24846552,0,0,1793,"",0.37,0.67,0.67,0.67,0.29,0.00,0.00,0.43,"",0,0.0,-8,-0.7,-1,-0.1,9,0.9,-1327998,-5.1,0,0.0,0,0.0,-96,-5.1
